Pop	N	A	He	Ho	Fis	N.Missing	P.GT	A.se	He.se	Ho.se	Fis.se	N.Missing.se	P.GT.se	related	sim
Pop	109	5.5	0.6587	0.6762	-0.0262	0	99.3125	0.5	0.0235	0.0306	0.0214	0	0.6875	0.132618450560652	615
Pop	109	5.875	0.6325	0.64	-0.015	0	98.8538	0.4407	0.033	0.0295	0.023	0	1.1463	0.135283180428135	616
Pop	109	6	0.66	0.71	-0.0812	0	99.885	0.378	0.033	0.0277	0.0222	0	0.115	0.118128338430173	617
Pop	109	6.125	0.655	0.6825	-0.0438	0	99.885	0.4407	0.0288	0.0307	0.0233	0	0.115	0.135039279646619	618
Pop	109	5.75	0.6675	0.6725	-0.0075	0	99.7712	0.491	0.03	0.0364	0.0337	0	0.2287	0.12785920829086	619
Pop	109	5.75	0.6512	0.6812	-0.0412	0	98.28	0.3134	0.0265	0.0371	0.0207	0	1.72	0.125752412504247	620
Pop	109	5.875	0.66	0.685	-0.0375	0	99.4262	0.4407	0.0284	0.0353	0.0225	0	0.5738	0.127678525314305	621
Pop	109	6	0.6575	0.675	-0.025	0	99.885	0.378	0.0344	0.0371	0.0175	0	0.115	0.125316377845736	622
Pop	109	5.875	0.6462	0.68	-0.0512	0	99.4262	0.3981	0.0296	0.0349	0.0233	0	0.5738	0.13009461433911	623
Pop	109	6.125	0.6688	0.71	-0.06	0	99.0825	0.4407	0.0242	0.0308	0.0206	0	0.9175	0.120949507305471	624
Pop	109	6	0.6488	0.6312	0.0275	0	99.6562	0.4629	0.0311	0.0338	0.027	0	0.3437	0.140375297315664	625
Pop	109	6	0.6612	0.6788	-0.0275	0	99.7712	0.378	0.0212	0.0207	0.0136	0	0.2287	0.128398470948012	626
Pop	109	6.125	0.6512	0.6712	-0.03	0	99.885	0.4407	0.0314	0.0335	0.0181	0	0.115	0.123901342167856	627
Pop	109	6	0.6375	0.6362	-0.0013	0	98.8538	0.4629	0.0305	0.0274	0.0153	0	1.1463	0.129515273530411	628
Pop	109	6.125	0.64	0.6637	-0.0362	0	99.1975	0.4407	0.026	0.0343	0.0323	0	0.8025	0.136286408426775	629
Pop	109	6	0.6575	0.6725	-0.0212	0	100	0.378	0.0266	0.0352	0.0245	0	0	0.127573003737683	630
Pop	109	6	0.6512	0.6388	0.015	0	99.885	0.4629	0.0298	0.0296	0.0329	0	0.115	0.135529119945634	631
Pop	109	6.125	0.6525	0.6712	-0.0275	0	99.885	0.4407	0.0252	0.0384	0.0357	0	0.115	0.132516666666667	632
Pop	109	6.125	0.67	0.6925	-0.035	0	99.885	0.4407	0.0282	0.0276	0.0158	0	0.115	0.123309038396194	633
Pop	109	5.75	0.6487	0.67	-0.0275	0	98.5087	0.5261	0.0304	0.0409	0.0235	0	1.4913	0.134163778457356	634
Pop	109	6.125	0.6362	0.6225	0.03	0	99.4262	0.4407	0.0313	0.042	0.0269	0	0.5738	0.146431345565749	635
Pop	109	6.125	0.66	0.7	-0.055	0	99.7712	0.4407	0.0322	0.0418	0.0232	0	0.2287	0.127426282704723	636
Pop	109	6	0.6412	0.6438	-0.005	0	100	0.4629	0.0318	0.031	0.0146	0	0	0.127803669724771	637
Pop	109	5.75	0.6238	0.675	-0.0788	0	99.1975	0.491	0.0354	0.0487	0.0319	0	0.8025	0.125252021746517	638
Pop	109	6	0.6575	0.72	-0.0938	0	98.7387	0.4629	0.028	0.0337	0.0171	0	1.2613	0.114376180767924	639
Pop	109	5.875	0.6425	0.68	-0.0575	0	99.1975	0.4407	0.0304	0.0431	0.0365	0	0.8025	0.125278236493374	640
Pop	109	5.5	0.6238	0.6562	-0.0462	0	98.7387	0.4226	0.0358	0.0519	0.0392	0	1.2613	0.126701919809718	641
Pop	109	5.875	0.6462	0.6587	-0.0175	0	99.5413	0.3981	0.0267	0.035	0.0329	0	0.4588	0.126272409106354	642
Pop	109	5.75	0.6438	0.6675	-0.0375	0	99.7712	0.5261	0.0265	0.0297	0.0245	0	0.2287	0.136293679918451	643
Pop	109	6	0.635	0.6475	-0.02	0	99.6562	0.5	0.0303	0.0379	0.031	0	0.3437	0.124481056744818	644
Pop	109	6.125	0.6412	0.6525	-0.01	0	98.395	0.4407	0.0299	0.0448	0.028	0	1.605	0.132006201155284	645
Pop	109	5.75	0.6525	0.6662	-0.0162	0	98.8538	0.4532	0.0308	0.0423	0.0246	0	1.1463	0.126112334352701	646
Pop	109	5.875	0.6625	0.67	-0.0088	0	99.4262	0.5154	0.0261	0.0346	0.0202	0	0.5738	0.133295344886171	647
Pop	109	6.125	0.6487	0.6638	-0.0238	0	99.885	0.4407	0.0299	0.0336	0.0153	0	0.115	0.136070455317703	648
Pop	109	5.875	0.6525	0.6662	-0.0238	0	99.6562	0.3981	0.0264	0.0224	0.0207	0	0.3437	0.132913234794427	649
Pop	109	5.875	0.6525	0.65	0.005	0	99.0825	0.3981	0.037	0.0469	0.0383	0	0.9175	0.135691216445804	650
Pop	109	5.5	0.6125	0.6262	-0.0225	0	99.1975	0.4226	0.0317	0.0382	0.0201	0	0.8025	0.135373683316344	651
Pop	109	5.75	0.65	0.6688	-0.03	0	99.6562	0.366	0.0268	0.0303	0.0185	0	0.3437	0.129337478763167	652
Pop	109	5.5	0.6362	0.6588	-0.035	0	99.7712	0.4226	0.0301	0.0354	0.0306	0	0.2287	0.130015460414543	653
Pop	109	5.5	0.6512	0.6575	-0.0075	0	99.885	0.4226	0.032	0.0436	0.0359	0	0.115	0.132718416581719	654
Pop	109	6.125	0.65	0.65	-0.0013	0	99.7712	0.4407	0.0278	0.0326	0.0236	0	0.2287	0.130822188243289	655
Pop	109	6	0.64	0.6738	-0.05	0	99.7712	0.4629	0.0321	0.0407	0.0273	0	0.2287	0.125780309208291	656
Pop	109	6	0.665	0.7113	-0.07	0	99.1975	0.4629	0.0201	0.0146	0.0181	0	0.8025	0.115575671083928	657
Pop	109	6	0.655	0.6888	-0.0488	0	99.3125	0.378	0.0243	0.0342	0.0194	0	0.6875	0.124450084947333	658
Pop	109	5.75	0.6662	0.6988	-0.0475	0	98.6238	0.491	0.0306	0.0311	0.019	0	1.3763	0.126460635406048	659
Pop	109	6.125	0.6462	0.6538	-0.0088	0	99.1975	0.4407	0.0346	0.044	0.0355	0	0.8025	0.131171780496092	660
Pop	109	5.75	0.66	0.675	-0.0175	0	99.6562	0.4119	0.0278	0.0408	0.0256	0	0.3437	0.128089891267414	661
Pop	109	6	0.65	0.6725	-0.0362	0	99.0825	0.4629	0.0265	0.0298	0.0199	0	0.9175	0.129894427454978	662
Pop	109	5.75	0.65	0.6412	0.0162	0	98.9675	0.559	0.0243	0.0339	0.026	0	1.0325	0.141224481821271	663
Pop	109	6	0.6562	0.6512	0.0075	0	99.1975	0.5	0.0271	0.0273	0.0267	0	0.8025	0.129585541963982	664
Pop	109	6.125	0.6488	0.6962	-0.0775	0	99.885	0.4407	0.0276	0.0275	0.0214	0	0.115	0.11990088345226	665
Pop	109	6	0.6375	0.6638	-0.0388	0	99.7712	0.4629	0.0302	0.0358	0.0147	0	0.2287	0.1291750254842	666
Pop	109	6	0.6438	0.6625	-0.0288	0	99.885	0.4629	0.0321	0.0323	0.0111	0	0.115	0.125321865443425	667
Pop	109	5.875	0.63	0.6562	-0.0438	0	98.9675	0.3981	0.0282	0.0253	0.0182	0	1.0325	0.129217991845056	668
Pop	109	6.125	0.6562	0.6838	-0.045	0	99.1975	0.4407	0.0301	0.0282	0.0237	0	0.8025	0.128424770642202	669
Pop	109	6	0.6462	0.655	-0.0138	0	99.7712	0.4629	0.0296	0.0377	0.0398	0	0.2287	0.134315205572545	670
Pop	109	6	0.6338	0.6662	-0.0512	0	99.7712	0.378	0.0362	0.0414	0.0228	0	0.2287	0.131691845056065	671
Pop	109	5.875	0.6438	0.64	0.0088	0	100	0.4407	0.0283	0.0338	0.0142	0	0	0.141740468909276	672
Pop	109	5.75	0.65	0.6675	-0.0288	0	100	0.4532	0.0263	0.0285	0.0227	0	0	0.127342932381923	673
Pop	109	5.875	0.6438	0.66	-0.025	0	98.9675	0.4795	0.0281	0.04	0.0363	0	1.0325	0.132678848114169	674
Pop	109	5.875	0.6462	0.6812	-0.0538	0	99.4262	0.4407	0.0272	0.0367	0.0268	0	0.5738	0.126632891607204	675
Pop	109	6	0.665	0.6975	-0.0512	0	99.5413	0.4629	0.0277	0.026	0.0217	0	0.4588	0.122250798504927	676
Pop	109	5.625	0.625	0.6475	-0.04	0	99.1975	0.4978	0.0338	0.033	0.0223	0	0.8025	0.133733486238532	677
Pop	109	5.625	0.65	0.6438	0.0075	0	99.7712	0.4199	0.0231	0.0243	0.0194	0	0.2287	0.134732381923208	678
Pop	109	5.875	0.6325	0.6325	0.0038	0	99.885	0.5154	0.0293	0.0432	0.0366	0	0.115	0.134869554875977	679
Pop	109	5.875	0.6462	0.6462	0.0075	0	99.6562	0.3981	0.0306	0.0519	0.0441	0	0.3437	0.130924957526334	680
Pop	109	6	0.6475	0.68	-0.0562	0	99.7712	0.4629	0.0299	0.0296	0.0343	0	0.2287	0.123492881413524	681
Pop	109	6.125	0.6587	0.6475	0.0225	0	99.1975	0.4407	0.0282	0.0426	0.0306	0	0.8025	0.129525739041794	682
Pop	109	6.125	0.6575	0.6425	0.0238	0	99.5413	0.4407	0.0262	0.035	0.0336	0	0.4588	0.141672324159021	683
Pop	109	5.875	0.6412	0.6762	-0.0575	0	99.885	0.4407	0.0316	0.034	0.0192	0	0.115	0.123320149507305	684
Pop	109	5.875	0.6488	0.68	-0.0512	0	99.0825	0.3981	0.0291	0.0235	0.0195	0	0.9175	0.128997281685355	685
Pop	109	6.125	0.6525	0.6712	-0.03	0	99.885	0.4407	0.03	0.036	0.0296	0	0.115	0.13600210669385	686
Pop	109	5.75	0.6738	0.67	0.0075	0	99.4262	0.4532	0.0249	0.0364	0.0317	0	0.5738	0.132942286782195	687
Pop	109	6.125	0.6412	0.6575	-0.0262	0	99.5413	0.4407	0.0336	0.0346	0.0225	0	0.4588	0.133998861705742	688
Pop	109	6.125	0.6312	0.6262	0.015	0	99.885	0.4407	0.0316	0.0404	0.0213	0	0.115	0.129782364933741	689
Pop	109	6.125	0.6512	0.6637	-0.0175	0	98.9675	0.4407	0.0284	0.0361	0.022	0	1.0325	0.132321865443425	690
Pop	109	6.125	0.6438	0.6637	-0.0275	0	99.885	0.4407	0.029	0.0356	0.0203	0	0.115	0.127083707101597	691
Pop	109	5.875	0.6538	0.665	-0.01	0	98.9675	0.4795	0.0243	0.0425	0.0312	0	1.0325	0.126200254841998	692
Pop	109	5.625	0.6475	0.6425	0.005	0	99.885	0.4978	0.0276	0.0234	0.0276	0	0.115	0.135938362215426	693
Pop	109	5.625	0.6475	0.6675	-0.0275	0	99.3125	0.4199	0.026	0.0388	0.0312	0	0.6875	0.131649677200136	694
Pop	109	5.875	0.6512	0.6488	0.005	0	99.6562	0.3981	0.0389	0.0415	0.0223	0	0.3437	0.139150611620795	695
Pop	109	6	0.655	0.6587	-0.0075	0	99.4262	0.4629	0.0269	0.0254	0.0167	0	0.5738	0.126343679918451	696
Pop	109	5.75	0.6587	0.67	-0.0188	0	100	0.4119	0.0379	0.0415	0.0252	0	0	0.124059310227659	697
Pop	109	5.875	0.6438	0.675	-0.0488	0	99.7712	0.3981	0.0316	0.0367	0.0295	0	0.2287	0.121753958545702	698
Pop	109	5.875	0.6462	0.6612	-0.0238	0	98.8538	0.4407	0.0261	0.028	0.0302	0	1.1463	0.134823479442746	699
Pop	109	5.5	0.6425	0.6475	-0.0088	0	99.885	0.5345	0.026	0.0243	0.0106	0	0.115	0.134314084267754	700
Pop	109	5.625	0.6487	0.6875	-0.06	0	97.9363	0.4199	0.0286	0.0345	0.0311	0	2.0638	0.13086337071016	701
Pop	109	6	0.6625	0.685	-0.03	0	99.1975	0.4629	0.0282	0.0423	0.0285	0	0.8025	0.123622256201155	702
Pop	109	5.75	0.6412	0.6812	-0.0612	0	99.7712	0.559	0.0285	0.0312	0.0106	0	0.2287	0.117913013931363	703
Pop	109	6.125	0.6587	0.6587	0.0038	0	99.7712	0.4407	0.0282	0.0432	0.0376	0	0.2287	0.131139279646619	704
Pop	109	6	0.6475	0.6487	-0.0025	0	99.6562	0.4629	0.0287	0.0303	0.0201	0	0.3437	0.140522188243289	705
Pop	109	6	0.6462	0.685	-0.06	0	99.7712	0.378	0.0217	0.0205	0.0192	0	0.2287	0.125169283044512	706
Pop	109	6.125	0.6662	0.6825	-0.0212	0	99.4262	0.4407	0.0272	0.0338	0.0217	0	0.5738	0.125187580699966	707
Pop	109	6.125	0.6587	0.6362	0.035	0	99.3125	0.4407	0.0218	0.0298	0.0292	0	0.6875	0.146479374787632	708
Pop	109	5.75	0.6425	0.6862	-0.0675	0	99.1975	0.366	0.025	0.0307	0.019	0	0.8025	0.121192643560992	709
Pop	109	5.875	0.645	0.6675	-0.0338	0	99.885	0.3981	0.0198	0.0278	0.0222	0	0.115	0.129201970778118	710
Pop	109	6	0.66	0.6762	-0.0212	0	99.1975	0.378	0.0249	0.0384	0.0297	0	0.8025	0.130010414542983	711
Pop	109	5.5	0.65	0.67	-0.0288	0	100	0.2673	0.0232	0.0346	0.036	0	0	0.135318467550119	712
Pop	109	6	0.655	0.665	-0.0175	0	99.7712	0.5	0.0293	0.0305	0.0236	0	0.2287	0.133389415562351	713
Pop	109	6	0.66	0.6962	-0.0525	0	98.28	0.378	0.038	0.0426	0.0184	0	1.72	0.12439250764526	714
Pop	109	6	0.6838	0.7112	-0.0375	0	99.4262	0.378	0.02	0.0306	0.0219	0	0.5738	0.13397380224261	715
Pop	109	5.875	0.645	0.6462	-0.0025	0	99.5413	0.3981	0.0233	0.0234	0.0237	0	0.4588	0.135791488277268	716
Pop	109	6.125	0.6538	0.6675	-0.0188	0	99.3125	0.4407	0.0269	0.0327	0.0205	0	0.6875	0.131179018008835	717
Pop	109	6	0.665	0.7012	-0.0538	0	98.6238	0.4629	0.0287	0.0378	0.0267	0	1.3763	0.121334879374788	718
Pop	109	5.875	0.6487	0.7125	-0.0975	0	99.885	0.4795	0.0308	0.0379	0.0133	0	0.115	0.119705572545022	719
Pop	109	5.625	0.6438	0.645	-0.0025	0	99.6562	0.4978	0.031	0.0352	0.0253	0	0.3437	0.142045667686035	720
Pop	109	5.875	0.6475	0.6537	-0.0088	0	99.1975	0.3981	0.0272	0.0302	0.0143	0	0.8025	0.12601464492015	721
Pop	109	6	0.6362	0.6412	-0.0088	0	99.3125	0.4629	0.0367	0.0439	0.0324	0	0.6875	0.135248572884811	722
Pop	109	5.875	0.6375	0.6662	-0.0438	0	99.5413	0.4795	0.0321	0.0362	0.0201	0	0.4588	0.126690197077812	723
Pop	109	6.125	0.6675	0.6888	-0.0275	0	99.4262	0.4407	0.027	0.036	0.0192	0	0.5738	0.124979374787632	724
Pop	109	5.75	0.6338	0.655	-0.0362	0	99.3125	0.4532	0.0306	0.0354	0.032	0	0.6875	0.134996432212029	725
Pop	109	5.625	0.6562	0.6562	-0.0012	0	100	0.4199	0.0308	0.0322	0.0188	0	0	0.127881906218145	726
Pop	109	5.875	0.625	0.6138	0.0162	0	99.885	0.3981	0.0333	0.0336	0.0271	0	0.115	0.138960788311247	727
Pop	109	5.625	0.6525	0.6688	-0.0275	0	98.9675	0.4199	0.0316	0.0315	0.0152	0	1.0325	0.123107849133537	728
Pop	109	6.125	0.6375	0.6512	-0.0238	0	98.9675	0.4407	0.0408	0.0444	0.0194	0	1.0325	0.133505453618756	729
Pop	109	5.625	0.6438	0.6438	0	0	97.0187	0.4978	0.0269	0.0355	0.0359	0	2.9812	0.142574991505267	730
Pop	109	6.125	0.6112	0.6125	-0.0062	0	99.885	0.4407	0.0287	0.0303	0.0314	0	0.115	0.139418773360516	731
Pop	109	5.5	0.635	0.665	-0.05	0	99.1975	0.4226	0.0342	0.0307	0.0283	0	0.8025	0.125982144070676	732
Pop	109	5.75	0.645	0.69	-0.07	0	99.885	0.491	0.0256	0.0372	0.0298	0	0.115	0.126831209650017	733
Pop	109	6.125	0.645	0.6525	-0.0125	0	99.7712	0.4407	0.0336	0.0373	0.0335	0	0.2287	0.124391420319402	734
Pop	109	6.125	0.6625	0.6838	-0.0375	0	99.7712	0.4407	0.0285	0.0243	0.0157	0	0.2287	0.123701104315324	735
Pop	109	6.125	0.6462	0.6637	-0.025	0	100	0.4407	0.0409	0.0467	0.019	0	0	0.12432708120965	736
Pop	109	6	0.6688	0.6975	-0.0425	0	99.7712	0.5	0.0236	0.0295	0.0203	0	0.2287	0.125528678219504	737
Pop	109	5.75	0.6462	0.67	-0.0362	0	99.5413	0.4119	0.0319	0.0384	0.0215	0	0.4588	0.126108120965002	738
Pop	109	5.75	0.6525	0.6675	-0.0213	0	99.5413	0.491	0.033	0.0374	0.0142	0	0.4588	0.128015562351342	739
Pop	109	6.125	0.6538	0.6612	-0.01	0	99.885	0.4407	0.0251	0.0315	0.021	0	0.115	0.130995361875637	740
Pop	109	6.125	0.655	0.6688	-0.0162	0	98.5087	0.4407	0.0237	0.0389	0.0256	0	1.4913	0.128466038056405	741
Pop	109	6	0.6587	0.6688	-0.0188	0	98.9675	0.4629	0.0293	0.0274	0.0305	0	1.0325	0.128199320421339	742
Pop	109	6.125	0.6638	0.6912	-0.0412	0	99.7712	0.4407	0.0281	0.0362	0.0213	0	0.2287	0.119995514780836	743
Pop	109	6	0.6562	0.6975	-0.0612	0	98.9675	0.378	0.0257	0.036	0.0326	0	1.0325	0.122908494733265	744
Pop	109	5.75	0.6788	0.7012	-0.0375	0	99.5413	0.366	0.0238	0.025	0.03	0	0.4588	0.126566156982671	745
Pop	109	5.875	0.6325	0.6275	0.01	0	99.3125	0.5154	0.0311	0.0413	0.0288	0	0.6875	0.137363200815494	746
Pop	109	5.875	0.6587	0.7	-0.0588	0	99.5413	0.4407	0.0289	0.0394	0.0199	0	0.4588	0.124952599388379	747
Pop	109	6.125	0.6525	0.6688	-0.025	0	99.6562	0.4407	0.0273	0.0294	0.0085	0	0.3437	0.121701834862385	748
Pop	109	5.625	0.6288	0.6288	0.0013	0	99.3125	0.4199	0.0287	0.032	0.023	0	0.6875	0.141867278287462	749
Pop	109	6	0.655	0.665	-0.0162	0	97.1325	0.378	0.025	0.0332	0.0265	0	2.8675	0.139611162079511	750
Pop	109	6.125	0.655	0.7012	-0.075	0	99.7712	0.4407	0.026	0.0242	0.0158	0	0.2287	0.114486816173972	751
Pop	109	6	0.6388	0.6587	-0.0312	0	100	0.4629	0.029	0.0361	0.031	0	0	0.127113999320421	752
Pop	109	5.75	0.65	0.6675	-0.025	0	99.0825	0.4119	0.0335	0.0401	0.0242	0	0.9175	0.134867770981991	753
Pop	109	6	0.6438	0.6388	0.015	0	99.7712	0.5	0.0282	0.0434	0.0336	0	0.2287	0.121129816513761	754
Pop	109	6	0.6512	0.6475	0	0	99.7712	0.378	0.031	0.0202	0.0173	0	0.2287	0.132445633707102	755
Pop	109	5.75	0.6375	0.685	-0.07	0	99.0825	0.559	0.0262	0.0407	0.0327	0	0.9175	0.126820574243969	756
Pop	109	6	0.6438	0.6412	0.0075	0	99.4262	0.378	0.0381	0.0441	0.0253	0	0.5738	0.134181447502548	757
Pop	109	6	0.64	0.6662	-0.0412	0	99.7712	0.4629	0.0283	0.032	0.0208	0	0.2287	0.13357213727489	758
Pop	109	6	0.6662	0.6975	-0.0462	0	99.5413	0.4629	0.0215	0.0292	0.0244	0	0.4588	0.127467957866123	759
Pop	109	6.125	0.68	0.7038	-0.0338	0	99.6562	0.4407	0.0285	0.0345	0.0192	0	0.3437	0.122502684335712	760
Pop	109	5.875	0.6438	0.6587	-0.0213	0	99.885	0.3981	0.0334	0.0383	0.0196	0	0.115	0.125665358477744	761
Pop	109	6	0.645	0.6587	-0.015	0	99.885	0.4629	0.0278	0.0374	0.0216	0	0.115	0.126398148148148	762
Pop	109	6.125	0.6612	0.6738	-0.0175	0	99.5413	0.4407	0.0299	0.0328	0.0192	0	0.4588	0.126568535507985	763
Pop	109	6	0.6625	0.67	-0.0125	0	99.5413	0.378	0.0355	0.0372	0.0183	0	0.4588	0.126359582059123	764
Pop	109	6	0.6588	0.6762	-0.0312	0	99.6562	0.4629	0.0245	0.0209	0.0213	0	0.3437	0.125353024125042	765
Pop	109	5.875	0.6488	0.6612	-0.02	0	97.9363	0.5154	0.0259	0.0239	0.0176	0	2.0638	0.131970727149168	766
Pop	109	6.125	0.655	0.6738	-0.0275	0	99.885	0.4407	0.0216	0.031	0.0249	0	0.115	0.129844495412844	767
Pop	109	6.125	0.6788	0.7025	-0.0362	0	99.7712	0.4407	0.0261	0.0281	0.0207	0	0.2287	0.115245803601767	768
Pop	109	6.125	0.6587	0.6912	-0.045	0	99.7712	0.4407	0.0297	0.0418	0.0206	0	0.2287	0.11570377166157	769
Pop	109	5.875	0.6575	0.67	-0.0162	0	99.6562	0.3981	0.023	0.03	0.0172	0	0.3437	0.127087155963303	770
Pop	109	6	0.6625	0.6875	-0.0325	0	99.1975	0.4629	0.0311	0.0417	0.0242	0	0.8025	0.125468331634387	771
Pop	109	5.875	0.6475	0.6762	-0.0462	0	99.5413	0.3981	0.0256	0.0274	0.0172	0	0.4588	0.134354926945294	772
Pop	109	5.75	0.665	0.72	-0.0863	0	99.5413	0.4119	0.0306	0.028	0.018	0	0.4588	0.123392337750595	773
Pop	109	6.125	0.6462	0.6788	-0.0488	0	99.1975	0.4407	0.0323	0.0398	0.0188	0	0.8025	0.120260465511383	774
Pop	109	5.625	0.655	0.6525	0.0038	0	99.7712	0.4978	0.0256	0.0332	0.0299	0	0.2287	0.131719011213048	775
Pop	109	5.625	0.65	0.6525	-0.0025	0	99.7712	0.375	0.0331	0.0351	0.0137	0	0.2287	0.132962810057764	776
Pop	109	5.75	0.665	0.69	-0.0375	0	99.5413	0.366	0.0255	0.0298	0.0186	0	0.4588	0.12852247706422	777
Pop	109	5.875	0.63	0.6425	-0.0213	0	99.3125	0.4407	0.0276	0.038	0.0407	0	0.6875	0.133603550798505	778
Pop	109	6	0.6688	0.6912	-0.03	0	98.5087	0.4629	0.0232	0.0339	0.0224	0	1.4913	0.133489687393816	779
Pop	109	6	0.6575	0.6538	0.0087	0	99.885	0.4629	0.0317	0.0432	0.0283	0	0.115	0.137852735304111	780
Pop	109	5.875	0.655	0.685	-0.0438	0	100	0.5154	0.0339	0.0417	0.0227	0	0	0.120476401630989	781
Pop	109	5.5	0.625	0.6438	-0.0262	0	99.5413	0.4226	0.0325	0.0433	0.0231	0	0.4588	0.128381940197078	782
Pop	109	5.875	0.6487	0.6775	-0.0462	0	99.6562	0.5154	0.0281	0.0312	0.0267	0	0.3437	0.12415288820931	783
Pop	109	6	0.6612	0.6662	-0.01	0	99.4262	0.378	0.0271	0.0225	0.0178	0	0.5738	0.132825076452599	784
Pop	109	6	0.6638	0.6975	-0.045	0	99.7712	0.5	0.0292	0.0462	0.0363	0	0.2287	0.12188002038736	785
Pop	109	5.5	0.6512	0.675	-0.0375	0	99.885	0.5345	0.0268	0.0305	0.0181	0	0.115	0.123188752973157	786
Pop	109	6	0.6525	0.6462	0.0138	0	99.6562	0.4629	0.03	0.0397	0.0175	0	0.3437	0.131655028882093	787
Pop	109	5.625	0.645	0.63	0.0175	0	100	0.4605	0.0292	0.03	0.0382	0	0	0.137585440027183	788
