Pop	N	A	He	Ho	Fis	N.Missing	P.GT	A.se	He.se	Ho.se	Fis.se	N.Missing.se	P.GT.se	related	sim
Pop	109	9.125	0.745	0.7625	-0.0238	0	99.7712	0.9717	0.0273	0.0303	0.0161	0	0.2287	0.0946166836561332	828
Pop	109	8.875	0.7363	0.77	-0.0425	0	99.885	1.0078	0.0285	0.039	0.0206	0	0.115	0.0952254841997961	829
Pop	109	8.625	0.725	0.7562	-0.0425	0	99.7712	1.068	0.0257	0.0317	0.0145	0	0.2287	0.102644410465511	830
Pop	109	8.875	0.7375	0.7512	-0.0162	0	99.0825	1.0078	0.0255	0.0355	0.0205	0	0.9175	0.103555759429154	831
Pop	109	8.75	0.7113	0.6912	0.03	0	99.4262	0.959	0.0315	0.0362	0.0177	0	0.5738	0.111638668025824	832
Pop	109	8.75	0.7188	0.7088	0.015	0	99.7712	0.959	0.0329	0.0407	0.0247	0	0.2287	0.111944495412844	833
Pop	109	8.75	0.7225	0.7425	-0.03	0	99.7712	0.8609	0.029	0.0303	0.0222	0	0.2287	0.0991708290859667	834
Pop	109	9	0.7275	0.7213	0.0088	0	98.9675	0.982	0.027	0.0339	0.0189	0	1.0325	0.109272545022086	835
Pop	109	9.125	0.725	0.7388	-0.0175	0	99.885	0.9717	0.0312	0.0356	0.0121	0	0.115	0.100645565749235	836
Pop	109	9.125	0.7125	0.7475	-0.0438	0	99.7712	0.9717	0.0336	0.0465	0.0227	0	0.2287	0.0976581549439348	837
Pop	109	8.875	0.7288	0.735	-0.01	0	100	1.0078	0.0266	0.0287	0.0229	0	0	0.104303788651036	838
Pop	109	8.75	0.7488	0.7662	-0.0225	0	99.5413	1.0308	0.0253	0.0288	0.0174	0	0.4588	0.104093221202854	839
Pop	109	8.75	0.7438	0.75	-0.0075	0	99.7712	0.959	0.022	0.0287	0.0227	0	0.2287	0.104685372069317	840
Pop	109	8.75	0.7125	0.7125	0.0012	0	99.885	0.921	0.0258	0.0362	0.0217	0	0.115	0.106213217804961	841
Pop	109	8.875	0.7275	0.755	-0.0388	0	99.4262	1.0078	0.0285	0.0316	0.0196	0	0.5738	0.0958799524294937	842
Pop	109	8.625	0.73	0.7338	-0.0038	0	99.7712	0.9625	0.0275	0.0344	0.0206	0	0.2287	0.107511960584438	843
Pop	109	8.625	0.7263	0.7375	-0.015	0	100	0.9808	0.0256	0.035	0.0222	0	0	0.105329952429494	844
Pop	109	8.875	0.6988	0.7275	-0.04	0	99.7712	1.0078	0.0387	0.0432	0.0149	0	0.2287	0.104118637444784	845
Pop	109	8.5	0.7213	0.7275	-0.0075	0	99.7712	0.982	0.0268	0.033	0.0167	0	0.2287	0.109555538566089	846
Pop	109	8.875	0.725	0.7388	-0.0162	0	100	0.9342	0.0278	0.0336	0.0136	0	0	0.107184590553857	847
Pop	109	8.875	0.7388	0.735	0.0038	0	99.885	0.9531	0.0277	0.0287	0.0156	0	0.115	0.104865103635746	848
Pop	109	9	0.7188	0.7338	-0.0213	0	100	0.982	0.0294	0.0355	0.0166	0	0	0.102551647978253	849
Pop	109	9	0.73	0.725	0.0063	0	99.6562	0.982	0.0258	0.027	0.0175	0	0.3437	0.110413744478423	850
Pop	109	8.625	0.735	0.7637	-0.0362	0	99.6562	0.9051	0.0241	0.0331	0.017	0	0.3437	0.0997470438328237	851
Pop	109	8.625	0.7225	0.745	-0.0312	0	99.885	1.034	0.027	0.0302	0.019	0	0.115	0.102907526333673	852
Pop	109	8.625	0.7125	0.7125	0	0	100	0.8851	0.0314	0.0303	0.0166	0	0	0.105489296636086	853
Pop	109	8.75	0.7375	0.7538	-0.0213	0	99.7712	1.0649	0.0246	0.0258	0.0104	0	0.2287	0.0998410465511383	854
Pop	109	8.5	0.725	0.7212	0.005	0	99.885	0.8452	0.0266	0.0319	0.0192	0	0.115	0.113405402650357	855
Pop	109	8.625	0.7125	0.7138	0	0	99.885	0.9808	0.0293	0.0343	0.0087	0	0.115	0.10524750254842	856
Pop	109	8.625	0.7438	0.7575	-0.0175	0	100	0.9437	0.0254	0.0303	0.0184	0	0	0.0984226809378186	857
Pop	109	8.875	0.7263	0.7475	-0.0312	0	99.6562	0.9149	0.0283	0.0252	0.013	0	0.3437	0.100395412844037	858
Pop	109	8.25	0.7263	0.73	-0.0038	0	99.6562	0.7962	0.0264	0.0341	0.0221	0	0.3437	0.110101546041454	859
Pop	109	8.5	0.7138	0.7262	-0.0188	0	99.4262	0.8452	0.0326	0.0314	0.0157	0	0.5738	0.104800407747197	860
Pop	109	8.875	0.72	0.7312	-0.0175	0	99.7712	0.8332	0.0313	0.0319	0.0203	0	0.2287	0.106375297315664	861
Pop	109	9	0.7388	0.7362	0.005	0	100	1	0.0284	0.0295	0.0177	0	0	0.102226996262317	862
Pop	109	8.875	0.7288	0.7475	-0.0213	0	99.6562	0.9342	0.0275	0.0399	0.0268	0	0.3437	0.102317635066259	863
Pop	109	9	0.7312	0.7525	-0.0288	0	99.1975	1	0.0287	0.0311	0.0173	0	0.8025	0.101089092762487	864
Pop	109	8.875	0.7138	0.7275	-0.0188	0	99.885	1.0078	0.024	0.0286	0.0212	0	0.115	0.106645769622834	865
Pop	109	8.625	0.7188	0.7238	-0.0062	0	99.7712	1.034	0.0301	0.0333	0.0136	0	0.2287	0.0977291879034998	866
Pop	109	8.875	0.7362	0.7725	-0.05	0	99.7712	0.9342	0.026	0.0262	0.0098	0	0.2287	0.10355455317703	867
Pop	109	9.125	0.7412	0.7312	0.0175	0	99.5413	0.9717	0.0305	0.0402	0.022	0	0.4588	0.103908103975535	868
Pop	109	8.875	0.71	0.7225	-0.0188	0	99.6562	0.8332	0.0283	0.0289	0.0182	0	0.3437	0.107353024125042	869
Pop	109	8.875	0.735	0.7312	0.01	0	100	0.9531	0.0323	0.0442	0.0207	0	0	0.105795141012572	870
Pop	109	8.625	0.725	0.725	0.0012	0	99.885	0.8224	0.0302	0.0341	0.0137	0	0.115	0.106260108732586	871
Pop	109	8.625	0.725	0.75	-0.0338	0	99.3125	0.9989	0.0285	0.0321	0.0127	0	0.6875	0.0996324498810737	872
Pop	109	8.875	0.7325	0.7325	0.0012	0	99.6562	0.9531	0.027	0.0334	0.0141	0	0.3437	0.103726384641522	873
Pop	109	8.5	0.7112	0.7225	-0.0162	0	98.7387	0.9449	0.0296	0.0303	0.0149	0	1.2613	0.112746160380564	874
Pop	109	8.875	0.7325	0.7425	-0.0125	0	99.3125	1.0253	0.0283	0.0372	0.0202	0	0.6875	0.104691386340469	875
Pop	109	8.75	0.7088	0.7125	-0.0025	0	99.5413	1.048	0.0279	0.0338	0.0144	0	0.4588	0.109849711179069	876
Pop	109	8.875	0.7362	0.7438	-0.01	0	99.7712	0.9531	0.0255	0.0307	0.0264	0	0.2287	0.106514950730547	877
Pop	109	8.875	0.725	0.7488	-0.03	0	99.885	0.8952	0.0277	0.0301	0.0164	0	0.115	0.104587325857968	878
Pop	109	8.625	0.7262	0.7238	0.005	0	100	0.9808	0.0345	0.0382	0.0164	0	0	0.1009500509684	879
Pop	109	8.75	0.735	0.7525	-0.025	0	99.885	0.8399	0.0266	0.0264	0.0197	0	0.115	0.105893645939518	880
Pop	109	8.875	0.7263	0.725	0.0025	0	99.5413	0.9531	0.0247	0.0322	0.024	0	0.4588	0.104923564390078	881
Pop	109	8.5	0.725	0.7388	-0.0162	0	99.7712	0.9636	0.0298	0.0349	0.0107	0	0.2287	0.0980068127760788	882
Pop	109	8.625	0.7288	0.745	-0.0225	0	99.885	0.9989	0.0278	0.0278	0.0188	0	0.115	0.106386323479443	883
Pop	109	8.875	0.74	0.7088	0.0412	0	99.6562	1.0253	0.0267	0.0281	0.0119	0	0.3437	0.119826265715257	884
Pop	109	9.125	0.7338	0.73	0.005	0	99.6562	0.9717	0.0303	0.0367	0.0154	0	0.3437	0.106265528372409	885
Pop	109	8.875	0.7312	0.735	-0.0062	0	99.6562	0.9149	0.0272	0.0256	0.0161	0	0.3437	0.107375110431532	886
Pop	109	8.5	0.7025	0.7075	-0.005	0	99.885	1.069	0.035	0.0381	0.0144	0	0.115	0.104491369351002	887
Pop	109	8.625	0.74	0.745	-0.0075	0	99.6562	0.8647	0.0273	0.0316	0.0128	0	0.3437	0.10182752293578	888
Pop	109	9	0.7262	0.7462	-0.0262	0	100	1	0.0272	0.0326	0.0195	0	0	0.109563965341488	889
Pop	109	9	0.725	0.7288	-0.0025	0	99.6562	1	0.0288	0.0384	0.0236	0	0.3437	0.10383545701665	890
Pop	109	9	0.7375	0.7338	0.0062	0	99.885	1	0.0253	0.0336	0.0235	0	0.115	0.103999728168536	891
Pop	109	8.875	0.7275	0.74	-0.0175	0	99.885	0.9149	0.0244	0.0269	0.0145	0	0.115	0.108321525654094	892
Pop	109	8.875	0.725	0.7162	0.0162	0	99.7712	0.9342	0.0267	0.038	0.0288	0	0.2287	0.104999677200136	893
Pop	109	9.125	0.7238	0.725	0.0013	0	99.885	0.9717	0.0303	0.0389	0.0189	0	0.115	0.103205521576622	894
Pop	109	8.875	0.7325	0.715	0.025	0	99.6562	0.8952	0.0277	0.0347	0.022	0	0.3437	0.113238226299694	895
Pop	109	9	0.7312	0.7225	0.0138	0	99.885	0.982	0.0283	0.0347	0.0196	0	0.115	0.108430275229358	896
Pop	109	8.75	0.7088	0.715	-0.0075	0	99.6562	0.8399	0.0288	0.0348	0.019	0	0.3437	0.105596160380564	897
Pop	109	9	0.72	0.7238	-0.0025	0	99.7712	1	0.0279	0.0343	0.0172	0	0.2287	0.102549354400272	898
Pop	109	8.875	0.715	0.7113	0.0037	0	99.7712	0.8952	0.0326	0.0318	0.0183	0	0.2287	0.104365698267074	899
Pop	109	8.75	0.7288	0.71	0.0288	0	99.885	0.959	0.0257	0.0413	0.0325	0	0.115	0.107660975195379	900
Pop	109	8.875	0.71	0.7312	-0.0288	0	99.7712	1.0253	0.0294	0.0286	0.0125	0	0.2287	0.109467244308529	901
Pop	109	8.875	0.715	0.7262	-0.0162	0	99.4262	0.9531	0.0264	0.0293	0.0228	0	0.5738	0.109539075773021	902
Pop	109	8.875	0.7512	0.75	0.0025	0	99.885	0.9531	0.0239	0.0295	0.0171	0	0.115	0.101736884131838	903
Pop	109	8.625	0.7238	0.7225	0.0013	0	99.885	0.8647	0.0304	0.0369	0.0315	0	0.115	0.105441896024465	904
Pop	109	8.5	0.7312	0.7425	-0.0188	0	100	0.982	0.0247	0.0271	0.0168	0	0	0.105116921508665	905
Pop	109	8.75	0.7312	0.7262	0.0088	0	100	1.048	0.0229	0.0328	0.0264	0	0	0.105317703024125	906
Pop	109	9	0.7175	0.7275	-0.015	0	99.3125	0.9258	0.03	0.0306	0.015	0	0.6875	0.101460159700985	907
Pop	109	8.875	0.7212	0.735	-0.0212	0	99.4262	1.0078	0.0351	0.0364	0.0219	0	0.5738	0.0986655963302752	908
Pop	109	8.625	0.7325	0.7512	-0.0275	0	99.6562	1.034	0.0286	0.0254	0.0082	0	0.3437	0.103755946313286	909
Pop	109	8.875	0.7275	0.7363	-0.0125	0	99.6562	0.8952	0.0259	0.025	0.0121	0	0.3437	0.101162283384302	910
Pop	109	8.875	0.7362	0.7488	-0.02	0	99.7712	1.0078	0.0291	0.0238	0.0102	0	0.2287	0.101247230716955	911
Pop	109	8.75	0.74	0.7562	-0.0225	0	99.7712	1.048	0.026	0.0246	0.0118	0	0.2287	0.100553873598369	912
Pop	109	8.875	0.7288	0.7538	-0.0312	0	99.6562	0.9899	0.0273	0.0407	0.025	0	0.3437	0.100173768263677	913
Pop	109	8.625	0.73	0.7362	-0.0087	0	99.6562	0.9437	0.0254	0.0254	0.0175	0	0.3437	0.105266870540265	914
Pop	109	8.625	0.7225	0.6938	0.04	0	99.885	0.9989	0.0292	0.0299	0.019	0	0.115	0.113048810737343	915
Pop	109	9	0.7362	0.735	0.0025	0	99.885	1	0.0308	0.0371	0.0128	0	0.115	0.106706540944614	916
Pop	109	8.875	0.7163	0.7362	-0.0275	0	99.4262	0.9531	0.0359	0.0361	0.0142	0	0.5738	0.101582110091743	917
Pop	109	8.75	0.7362	0.7325	0.005	0	99.885	0.9774	0.0244	0.0379	0.0331	0	0.115	0.103022545022086	918
Pop	109	8.75	0.74	0.735	0.0038	0	99.7712	0.959	0.0246	0.0266	0.0125	0	0.2287	0.107046839959225	919
Pop	109	8.75	0.7188	0.7388	-0.0262	0	98.9675	0.9955	0.0261	0.0335	0.0181	0	1.0325	0.107486051647978	920
Pop	109	8.625	0.73	0.7462	-0.0213	0	100	0.8224	0.0253	0.0329	0.0207	0	0	0.0975853890587836	921
Pop	109	8.625	0.7425	0.7638	-0.0288	0	100	0.8647	0.0262	0.029	0.0079	0	0	0.102610482500849	922
Pop	109	9	0.71	0.7225	-0.0138	0	100	0.9258	0.0321	0.0421	0.0182	0	0	0.10167463472647	923
Pop	109	8.75	0.7313	0.7312	0.0025	0	99.6562	1.0133	0.0306	0.0373	0.0162	0	0.3437	0.10616787291879	924
Pop	109	8.875	0.745	0.765	-0.0238	0	99.885	1.0078	0.0287	0.0405	0.0212	0	0.115	0.0937716106014271	925
Pop	109	8.875	0.7275	0.715	0.0175	0	99.6562	0.8952	0.0249	0.0295	0.0173	0	0.3437	0.111346211348964	926
Pop	109	8.75	0.71	0.7338	-0.0325	0	99.7712	0.8399	0.0309	0.0345	0.0264	0	0.2287	0.103252259599049	927
Pop	109	9	0.7088	0.7175	-0.0088	0	99.5413	0.982	0.0335	0.043	0.0235	0	0.4588	0.106799201495073	928
Pop	109	9.125	0.75	0.7638	-0.015	0	99.7712	0.9717	0.0244	0.0457	0.0426	0	0.2287	0.103298012232416	929
Pop	109	8.875	0.7425	0.7438	-0.0038	0	99.885	1.0078	0.0255	0.0222	0.0145	0	0.115	0.108317465171594	930
Pop	109	8.75	0.7338	0.7525	-0.0213	0	99.7712	1.0308	0.031	0.0402	0.0163	0	0.2287	0.0992145259938838	931
Pop	109	8.25	0.705	0.725	-0.03	0	99.885	0.8399	0.0314	0.0344	0.0266	0	0.115	0.106275925925926	932
Pop	109	8.375	0.7263	0.7525	-0.0362	0	99.3125	0.9989	0.0258	0.029	0.0119	0	0.6875	0.103851868841318	933
Pop	109	8.875	0.7262	0.7488	-0.0325	0	99.4262	0.9149	0.0278	0.0297	0.0191	0	0.5738	0.100178100577642	934
Pop	109	9.125	0.7263	0.7512	-0.0362	0	99.4262	0.9717	0.0318	0.0252	0.0146	0	0.5738	0.0992667176350663	935
Pop	109	8.75	0.73	0.7538	-0.0325	0	100	0.959	0.0293	0.0295	0.0192	0	0	0.102596466190962	936
Pop	109	8.375	0.7138	0.7388	-0.035	0	99.885	0.8851	0.0239	0.0286	0.021	0	0.115	0.105884539585457	937
Pop	109	8.5	0.7075	0.6712	0.0562	0	99.885	1.0177	0.0282	0.0425	0.0308	0	0.115	0.114595429833503	938
Pop	109	8.25	0.7112	0.6912	0.0288	0	99.6562	0.7734	0.0264	0.0295	0.0196	0	0.3437	0.116441692150866	939
Pop	109	8.75	0.7262	0.715	0.015	0	99.885	1.0308	0.0302	0.0358	0.0222	0	0.115	0.104284165817193	940
Pop	109	8.75	0.72	0.7138	0.0112	0	99.5413	0.9955	0.0322	0.0387	0.0219	0	0.4588	0.112371015970099	941
Pop	109	8.5	0.7212	0.735	-0.0175	0	100	1	0.0295	0.037	0.0194	0	0	0.0999256031260618	942
Pop	109	8.75	0.7388	0.7188	0.0288	0	99.885	1.0133	0.0249	0.0257	0.0211	0	0.115	0.11210327896704	943
Pop	109	9	0.7288	0.7338	-0.0075	0	99.6562	0.8864	0.0278	0.0282	0.0136	0	0.3437	0.104517652055725	944
Pop	109	8.75	0.7225	0.7325	-0.0138	0	99.7712	0.959	0.0264	0.03	0.0124	0	0.2287	0.108034165817193	945
Pop	109	8.625	0.7338	0.7325	0.0025	0	99.6562	1.068	0.029	0.0301	0.0121	0	0.3437	0.10360754332314	946
Pop	109	8.75	0.715	0.7362	-0.0288	0	99.7712	0.921	0.0283	0.0309	0.0203	0	0.2287	0.10190171593612	947
Pop	109	8.75	0.72	0.7375	-0.0262	0	99.5413	1.0133	0.0341	0.0346	0.0156	0	0.4588	0.102419673802243	948
Pop	109	8	0.7238	0.7488	-0.0338	0	99.5413	1.069	0.028	0.0346	0.0215	0	0.4588	0.107845191980972	949
Pop	109	8.5	0.7163	0.7588	-0.06	0	99.4262	0.9449	0.0323	0.034	0.0161	0	0.5738	0.0978521406727829	950
Pop	109	8.875	0.7438	0.77	-0.0375	0	99.4262	0.8952	0.0233	0.0161	0.0129	0	0.5738	0.102526061841658	951
Pop	109	9	0.735	0.7475	-0.015	0	99.6562	1	0.0305	0.0358	0.0179	0	0.3437	0.101603499830105	952
Pop	109	8.625	0.7238	0.7388	-0.0225	0	99.885	0.7545	0.0296	0.0308	0.0146	0	0.115	0.102766955487598	953
Pop	109	8.75	0.7175	0.6988	0.0275	0	99.7712	1.0308	0.0332	0.0351	0.014	0	0.2287	0.111621593611961	954
Pop	109	8.625	0.7213	0.7	0.0312	0	99.6562	0.9808	0.0292	0.0359	0.0217	0	0.3437	0.110205130818892	955
Pop	109	9	0.7175	0.7325	-0.02	0	99.885	0.9258	0.0336	0.036	0.0141	0	0.115	0.102655419639823	956
Pop	109	8.875	0.72	0.7025	0.0225	0	99.885	0.9342	0.0301	0.0308	0.016	0	0.115	0.108643017329256	957
Pop	109	8.875	0.7325	0.74	-0.0112	0	99.6562	0.9342	0.0299	0.0281	0.0187	0	0.3437	0.101103550798505	958
Pop	109	8.25	0.7262	0.7138	0.02	0	99.6562	0.921	0.0246	0.0302	0.013	0	0.3437	0.111694427454978	959
Pop	109	8.625	0.7425	0.7562	-0.0188	0	99.6562	0.9808	0.0258	0.0322	0.0199	0	0.3437	0.105123105674482	960
Pop	109	8.75	0.72	0.7462	-0.0325	0	99.885	1.048	0.0256	0.0353	0.0184	0	0.115	0.102854706082229	961
Pop	109	8.375	0.7263	0.71	0.0238	0	99.5413	0.9246	0.0281	0.0333	0.0195	0	0.4588	0.114658290859667	962
Pop	109	8.625	0.73	0.755	-0.0312	0	99.885	1.034	0.0251	0.0335	0.0143	0	0.115	0.0997713727488957	963
Pop	109	8.875	0.7263	0.725	0.0025	0	99.5413	1.0763	0.0299	0.0354	0.0206	0	0.4588	0.105496755011893	964
Pop	109	8.625	0.7225	0.7325	-0.0138	0	99.5413	0.9989	0.0236	0.0253	0.0198	0	0.4588	0.111639704383282	965
Pop	109	8.375	0.725	0.7475	-0.03	0	99.6562	0.9246	0.0311	0.038	0.0173	0	0.3437	0.0974887699626232	966
Pop	109	8.625	0.7375	0.7412	-0.0038	0	99.885	0.9051	0.0264	0.0306	0.0125	0	0.115	0.102604451240231	967
Pop	109	8.875	0.725	0.7238	0.005	0	100	1.0253	0.0305	0.0391	0.0273	0	0	0.100616836561332	968
Pop	109	8.875	0.745	0.7675	-0.03	0	100	0.9342	0.0336	0.0366	0.0165	0	0	0.0977233775059463	969
Pop	109	8.625	0.7388	0.7737	-0.05	0	99.6562	0.8851	0.0279	0.0246	0.0187	0	0.3437	0.10660993883792	970
Pop	109	9.125	0.7162	0.7138	0.0075	0	99.885	0.9717	0.0308	0.0425	0.0231	0	0.115	0.105659021406728	971
Pop	109	9	0.7312	0.7412	-0.0138	0	99.885	0.8864	0.0311	0.0338	0.0203	0	0.115	0.102631855249745	972
Pop	109	9	0.7388	0.7488	-0.0138	0	99.6562	1	0.0276	0.0261	0.0056	0	0.3437	0.102893051308189	973
Pop	109	8.625	0.7288	0.7588	-0.0438	0	99.6562	0.9989	0.0292	0.0306	0.0153	0	0.3437	0.0966038226299694	974
Pop	109	8.625	0.7225	0.7438	-0.03	0	99.6562	1.034	0.0252	0.0234	0.0121	0	0.3437	0.104472494053687	975
Pop	109	8.75	0.7075	0.7312	-0.0325	0	99.885	0.9014	0.029	0.0338	0.0111	0	0.115	0.098959089364594	976
Pop	109	8.625	0.7425	0.7362	0.01	0	100	0.9989	0.0274	0.0308	0.0154	0	0	0.102184233775059	977
Pop	109	9	0.7262	0.7312	-0.0088	0	99.885	0.9258	0.0296	0.0288	0.0179	0	0.115	0.106575722052328	978
Pop	109	9.125	0.7288	0.7188	0.015	0	99.885	0.9717	0.0289	0.0358	0.026	0	0.115	0.10636454298335	979
Pop	109	8.5	0.7163	0.7412	-0.0363	0	99.3125	0.982	0.0292	0.0287	0.0239	0	0.6875	0.108199456337071	980
Pop	109	8.875	0.7325	0.725	0.0112	0	99.5413	1.0078	0.0268	0.0337	0.0288	0	0.4588	0.103824957526334	981
Pop	109	8.75	0.75	0.7588	-0.01	0	100	0.8399	0.0265	0.0342	0.0197	0	0	0.101452463472647	982
Pop	109	8.5	0.7225	0.715	0.0113	0	99.885	1.0177	0.0266	0.0315	0.0218	0	0.115	0.11052536527353	983
Pop	109	8.625	0.7125	0.7175	-0.01	0	99.0825	0.8647	0.0285	0.0258	0.0113	0	0.9175	0.109803652735304	984
Pop	109	9	0.7312	0.7462	-0.02	0	99.6562	0.982	0.0286	0.0295	0.0065	0	0.3437	0.102160108732586	985
Pop	109	8.875	0.7275	0.7212	0.01	0	99.6562	0.8115	0.0236	0.0326	0.0211	0	0.3437	0.116875127420999	986
Pop	109	8.875	0.735	0.72	0.0162	0	99.6562	0.8332	0.0248	0.0249	0.0195	0	0.3437	0.109022765885151	987
Pop	109	8.5	0.7262	0.7475	-0.0275	0	99.7712	0.8864	0.0305	0.0375	0.0202	0	0.2287	0.093814118246687	988
Pop	109	8.75	0.72	0.7388	-0.0275	0	99.4262	0.8609	0.0285	0.0312	0.0183	0	0.5738	0.102405946313286	989
Pop	109	8.875	0.7263	0.7538	-0.0388	0	99.885	1.0253	0.0291	0.0332	0.0197	0	0.115	0.101054298335032	990
Pop	109	8.75	0.735	0.7575	-0.0312	0	99.3125	0.9402	0.0263	0.0284	0.0215	0	0.6875	0.10639412164458	991
Pop	109	8.5	0.73	0.7312	0.0012	0	99.6562	0.8864	0.0258	0.041	0.0344	0	0.3437	0.109101749915053	992
Pop	109	8.875	0.7125	0.6875	0.0362	0	99.6562	1.0078	0.0302	0.0323	0.0203	0	0.3437	0.118489670404349	993
Pop	109	8.75	0.755	0.7825	-0.0375	0	99.885	1.0308	0.0225	0.0267	0.0176	0	0.115	0.0952828236493374	994
Pop	109	8.625	0.725	0.725	-0.0012	0	99.885	0.8224	0.0263	0.025	0.019	0	0.115	0.11194916751614	995
Pop	109	8.75	0.7188	0.745	-0.0375	0	100	0.959	0.0306	0.0326	0.03	0	0	0.103808222901801	996
Pop	109	8.625	0.7275	0.7562	-0.0388	0	99.4262	0.9625	0.0294	0.0345	0.0142	0	0.5738	0.0968084777437988	997
Pop	109	8.75	0.7325	0.7375	-0.0038	0	99.4262	1.0308	0.0286	0.0371	0.0247	0	0.5738	0.0986291199456337	998
Pop	109	8.625	0.7075	0.7062	0.0062	0	99.5413	0.9246	0.034	0.0473	0.0318	0	0.4588	0.104879119945634	999
Pop	109	8.375	0.7288	0.76	-0.0438	0	100	0.9051	0.0312	0.0318	0.0193	0	0	0.101235762827047	1000
Pop	109	8.875	0.7475	0.7788	-0.04	0	99.6562	1.0253	0.0266	0.0298	0.0182	0	0.3437	0.096249745158002	1001
